FOF_Halo_ID,Subhalo_ID,sigma_0_projecty,sigma_3_projecty,sigma_5_projecty,sigma_10_projecty
18851478,10828975,2.4665589343182748,2.4665589343182748,2.4501579938225304,5.738159499684366
18874184,10841480,193.1072628629066,191.45361735276256,189.69261895433846,184.63393312798928
18893514,10854575,586.2342822601815,1.1906049374250227,1.1906049374250227,3.5288362153678507
18914272,10867429,1.266156913094765,1.266156913094765,1.266156913094765,2.7499627776350954
18938111,10879047,456.28970165561634,456.28970165561634,456.28970165561634,16.658680249692342
18959269,10890836,1.1250847784394358,1.2564394939901584,1.1250847784394358,1.2564394939901584
18980322,10903746,705.2797869022174,1.3658386180275721,1.2723941773634975,1.2723941773634975
19003244,10915959,182.06263248789438,0.9704332543173887,3.3141355766789116,3.3141355766789116
19025611,10927309,202.69165433809533,239.15397426342872,240.33512501520326,209.93436185984913
19046137,10939632,550.567757781072,1.3203318369086152,1.3203318369086152,1.3203318369086152
19066718,10952276,186.4938725333287,1.0710318224913047,2.5499667186052952,7.326599177018081
19088975,10965326,2.566524350858263,2.566524350858263,1.2472519389972754,2.566524350858263
19111198,10976368,1.198745769875002,1.198745769875002,1.143764568434905,2.5834271910981474
19128727,10986793,860.1181637534214,7.865419741932072,6.30384981406663,4.806964731325838
19150921,10998738,3.231059152536201,0.8874490041359308,1.2390724472502583,2.892611467789446
19168884,11010357,656.3003041250836,63.836816386509206,62.22457749015222,57.35339679866061
19191987,11021899,400.1972196351218,1.0792354691560229,2.450034765226407,3.3444549057194037
19210371,11035080,1.2670092567474844,1.1054864024724553,1.1054864024724553,2.674478897111333
19231126,11048198,177.73710834031812,2.238450259094646,2.375883359040177,4.362488594336127
19252268,11060258,478.4749890057733,478.4749890057733,478.4749890057733,2.5654106120820703
19273523,11073517,1.177338493067948,1.071594633321267,1.1753299107831858,2.576486411121802
19291384,11085165,4.165775318631844,1.1964207147204282,3.539601595681825,3.539601595681825
19314195,11094967,732.6554374837251,732.6554374837251,46.019519199565146,45.839979645365446
