FOF_Halo_ID,Subhalo_ID,sigma_0_projectz,sigma_3_projectz,sigma_5_projectz,sigma_10_projectz
18637879,10712976,1.1393594581280133,1.2329319755057497,1.2329319755057497,1.2329319755057497
18659891,10724729,819.2980312967289,16.190339890075215,13.004167809078576,12.11867205040702
18683119,10738474,9.303300191782707,4.132571663758124,4.697684908774943,4.0636091035118005
18707833,10752748,9.43891326731137,7.4739831100504395,4.85948094417531,6.409791322008356
18735025,10765404,79.75941230271664,79.0704611618206,79.0704611618206,74.0874951909301
18758586,10779614,1.3316584872516275,2.71552151441295,2.573812251064259,2.573812251064259
18781831,10790948,1.2717028351453765,1.2717028351453765,2.618146630621966,2.618146630621966
18804468,10803576,0.9237018251353066,1.2313001757051354,1.1651152328941645,1.4213966958085062
18830772,10815303,289.4505340181565,1.2363628258689294,2.793395249488214,3.9891411201054527
18851478,10828975,3.467317509982585,2.525145083173013,2.525145083173013,4.159448011813884
18874184,10841480,82.56834026758935,82.28773232589165,80.65187636479847,18.879165501451048
18893514,10854575,357.5730709656345,1.1259246270022243,1.2764793684440174,3.6198987736613017
18914272,10867429,1.2768991048750118,1.2768991048750118,1.2768991048750118,1.0581219265182316
18938111,10879047,228.95672013487916,228.95672013487916,228.95672013487916,4.749045974761716
18959269,10890836,1.164931815743755,1.2132532627625452,1.2132532627625452,1.130875259118508
18980322,10903746,2.6712630072195394,1.180857811549322,1.180857811549322,1.071399543899164
19003244,10915959,634.0929051100863,2.4702760752626203,2.4702760752626203,3.3472330190175428
19025611,10927309,172.5944660679609,172.5944660679609,172.97383857283572,171.7606405010507
19046137,10939632,829.2550594005555,1.129192173358697,4.791148609580575,11.021256383928435
19066718,10952276,414.8333071899654,22.629947479975563,18.68241622176209,24.692504101893437
19088975,10965326,1.3298145496592577,1.3293192684466413,2.6945250778367846,4.189194727255435
19111198,10976368,1.1366286628740219,1.1366286628740219,1.2062712900365364,2.6352612394736465
19128727,10986793,675.4144449578424,4.148536753485178,4.148536753485178,6.2116936352782535
19150921,10998738,1.184359954850012,0.9327601734970667,0.9327601734970667,3.5363407842499517
19168884,11010357,633.9763273031713,633.9763273031713,23.10321160117231,57.349888312412304
19191987,11021899,613.9832233077161,1.282833084905368,1.282833084905368,1.0628719888488838
19210371,11035080,1.2463581967339712,1.2463581967339712,1.2463581967339712,2.7353707543563273
19231126,11048198,188.2577392115332,3.9002155525157947,3.9002155525157947,3.8851428988399523
19252268,11060258,412.19507829439453,410.58578437180006,410.58578437180006,15.227307727014129
19273523,11073517,1.1811873693128985,1.1811873693128985,2.673634484889109,9.506029726587652
19291384,11085165,4.856330764886313,1.2169913891199065,2.645149317972202,2.645149317972202
19314195,11094967,669.4417829305522,669.4417829305522,669.4417829305522,29.368175574572682
19333270,11107514,377.42142441772324,217.07615512539778,3.471267037011378,3.471267037011378
19351414,11120068,256.51170756167204,282.0533988865055,282.0533988865055,246.1769167351868
19374874,11131131,195.37921458747874,1.058479083141777,1.058479083141777,4.863686811620333
19394788,11142790,150.13814126354626,157.42367480428862,4.286523072640057,8.430299329583042
